,Unnamed: 0,Time,CHWST,OA Humidity,OA Temperature,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity,Run Time,Flow Rate,Return Temperature,Action,Power,Power Actual
1282,1282,1282,46.67166901,52.60273361,73.91836548,3894.718018,3233.029053,4823.23584,946.0376587,14766.89941,3533.487061,4058.882813,13908.234380000002,17373.38867,14581.82031,12194.22363,42.65180588,41.38012314,42.55511475,41.81285858,43.61873627,42.86560822,56.29151535,41.71384811,43.52000046,43.50763702,43.30072403,0,0.0,54.01018852208638,0.0,484473.1841416453,499254
1283,1283,1283,46.70000076,52.74277115,73.83377838,3892.337402,3229.177246,4813.08252,958.2719116,14726.60547,3512.572266,4061.352295,13981.46289,17308.8418,14626.5459,12186.70215,42.69979858,41.37412262,42.57911301,41.44684982,43.59873581,43.50531006,56.31752014,40.10742188,43.52000046,43.11167526,43.29472351,0,8.125434828063426,54.16361601967084,0.0,485993.06548308075,496686
1284,1284,1284,46.70000076,52.88280869,73.74919128,3889.956543,3225.325195,4802.928711,970.5062256,14686.31152,3491.657715,4063.822021,14054.69238,17244.29492,14671.27051,12179.18066,42.7477951,41.3681221,42.60310745,41.08084106,43.57873917,44.14501572,56.34352493,38.50099564,43.52000046,42.7157135,43.28872681,0,10.382229897187704,54.25365538113114,0.0,487704.530828486,494119
1285,1285,1285,46.61720657,53.02284622,73.66460419,3887.575928,3230.100586,4792.775390999999,982.7404785,14646.0166,3470.743164,4066.291504,14127.9209,17179.74805,14715.99512,12171.65918,42.79578781,41.36212158,42.62710571,40.71482849,43.55874252,44.78471756,56.36952972,36.89456558,43.52000046,42.31975555,43.2827301,0,7.545458327007648,54.325628440561744,0.0,489081.4404799959,489444
1286,1286,1286,46.51720428,53.06999969,73.58001709,3834.785156,3234.909912,4782.834961,1006.038879,14653.89453,3467.611816,4069.165283,14134.99512,17120.78516,14603.671880000002,12161.8418,42.81702805,41.39104843,42.62334442,40.66930771,43.55787659,45.37934875,56.41942978,36.22378159,43.54253006,42.29243469,43.27019501,0,2.09198875627348,54.34165910006631,0.0,488645.6044424795,489995
1287,1287,1287,46.5,53.06999969,73.56700134,3771.627686,3233.264893,4772.949219,1033.086548,14699.19434,3469.540771,4072.575195,14025.76074,17072.40234,14171.2373,12148.28613,42.81102753,41.43904495,42.58734894,41.07920456,43.57187653,45.91767120000001,56.48542786,36.3817749,43.58654404,42.64043045,43.25219727,0,0.0,54.34981543720123,0.0,486583.5172622437,487202
1288,1288,1288,46.41706467,53.06999969,73.56700134,3708.470459000001,3231.57959,4763.0629880000015,1060.134155,14744.49414,3471.469727,4075.985107,13916.52637,17024.02148,13738.80273,12134.73145,42.80502701,41.48704147,42.55134964,41.4890976,43.58587646,46.45599365,56.55142593,36.5397644,43.63055801,42.98842239,43.23419571,0,0.09824297245500446,54.3674589329671,0.0,484003.4881413769,484382
1289,1289,1289,46.31713104,53.06999969,73.56700134,3645.312988,3229.894043,4753.177246,1087.181885,14789.79395,3473.398438,4079.395264,13807.29199,16975.63867,13306.36719,12121.17676,42.79902649,41.53503799,42.51535416,41.89899445,43.5998764,46.9943161,56.61742783,36.69775772,43.67456818,43.33641434,43.21619415,0,0.10692536524459584,54.399497338404515,0.0,481322.2794692012,481562
1290,1290,1290,46.46579361,53.06999969,73.56700134,3582.155762,3228.208496,4743.291504,1114.229492,14835.09277,3475.327393,4082.805176,13698.05762,16927.25586,12873.93262,12107.62207,42.79302979,41.58303452,42.47935867,42.30889129999999,43.61387634,47.53264236,56.6834259,36.85575104,43.71858215,43.6844101,43.19819641,0,0.05149065060525615,54.39151541294625,0.0,480101.06390175736,478742
1291,1291,1291,46.66590118,53.21583939,73.56700134,3547.81543,3227.881592,4734.757324,1120.174805,14841.25391,3455.722168,4082.712891,13650.53223,16884.6875,12752.12012,12098.62402,42.79000092,41.64006805,42.45075607,42.09687805,43.62675476,47.81925964,56.74344254,37.71023941,43.74616241,43.57271576,43.19980621,0,0.19002213543122082,54.427371514111385,0.0,479256.61143641063,475922
1292,1292,1292,46.78289413,53.43584061,73.55921936,3519.363525,3227.561768,4726.568848,1118.92041,14817.00488,3430.07666,4077.971924,13711.61621,16853.12109,13262.29883,12097.10352,42.79000092,41.70204544,42.4307518,40.99649429,43.63875961,47.7952652,56.79943466,39.18224716,43.75815964,42.99282837,43.21781158,0,0.2648498148070395,54.45109749259926,0.0,478714.3520690308,475404
1293,1293,1293,46.88292694,53.65584183,73.55001831,3490.911865,3231.554688,4718.380371,1117.666138,14792.75586,3404.431152,4073.230957,13772.69922,16821.55469,13772.47656,12095.58301,42.79000092,41.76402283,42.41075134,39.89611053,43.65076447,47.77127075,56.85542297,40.65425873,43.77015686,42.41294098,43.23581696,0,0.20950082003744086,54.53158058981391,0.0,477793.9192354114,474903
1294,1294,1294,46.81706619,53.87584305,73.54081726,3462.459961,3235.572021,4710.191406,1116.411743,14768.50684,3378.7856450000004,4068.48999,13833.7832,16789.98828,14282.6543,12094.0625,42.79000092,41.82600403,42.39075089,38.79572296,43.66276932,47.74727631,56.91141129,42.12627029,43.78215408,41.8330574,43.25382614,0,0.0,54.62591154452717,0.0,475875.64556091063,476189
1295,1295,1295,46.71708679,54.09584427,73.53162384,3434.008057,3229.674072,4702.00293,1115.157471,14744.25781,3353.140137000001,4063.748779,13894.86719,16758.42188,14792.83301,12092.54102,42.79000092,41.88798141,42.37074661,37.69533920000001,43.67477417,47.72328186,56.96740341,43.59827805,43.79415131,41.25317001,43.27183151,0,0.0,54.73184532626907,0.0,473861.8134104672,473920
1296,1296,1296,46.70000076,54.16999817,73.52242279,3468.693359000001,3223.731445,4705.338379,1124.571655,14853.015630000002,3379.186768,4065.444092,14089.00195,16731.33984,15150.67773,12062.93262,42.74433899,41.92934036,42.37479782,37.54533768,43.68000031,46.93073654,56.99000168,44.2634964,43.79999924,41.26766205,43.27999878,0,0.0,54.59150500703872,0.0,474227.5781532671,474677
1297,1297,1297,46.78281784,54.16999817,73.52100372,3516.34668,3231.685791,4711.6552729999985,1137.601685,15064.33789,3419.773926,4075.644531,14516.9873,16712.70508,15197.17969,11987.65332,42.65233231,41.95933533,42.40678406,38.74316406,43.68000031,45.18494797,56.99000168,44.21349716,43.79999924,41.88991547,43.27999878,0,0.35696751325221854,54.25656544862504,0.0,475951.0703266369,475460
1298,1298,1298,43.56652832,54.16999817,73.52100372,3564.000244,3239.7138670000004,4717.972168,1150.631836,15275.65918,3460.361084000001,4085.845215,14944.97363,16694.07031,15243.68164,11912.37305,42.56032181,41.98933411,42.43876648,39.94099045,43.68000031,43.43915558,56.99000168,44.16349792,43.79999924,42.51216888,43.27999878,0,1.5795210668438031,54.86055779779237,0.0,476075.94346947473,476244
1299,1299,1299,42.98289108,54.16999817,73.52100372,3611.653809,3238.317383,4724.289551,1163.661865,15486.98145,3500.9482420000004,4096.0458979999985,15372.95898,16675.4375,15290.18359,11837.09277,42.46831512,42.01932907,42.4707489,41.13881302,43.68000031,41.693367,56.99000168,44.11349869,43.79999924,43.1344223,43.27999878,0,0.1607624176702025,54.53268952804616,0.0,479980.2370436194,477028
1300,1300,1300,43.0828476,54.16999817,73.52100372,3659.307373,3236.878174,4730.606445,1176.691895,15698.30371,3541.535156000001,4106.246582,15800.94531,16656.80273,15336.68555,11761.8125,42.37630463,42.04932785,42.50273132,42.3366394,43.68000031,39.94757462,56.99000168,44.06349945,43.79999924,43.75667572,43.27999878,0,0.0,54.15176446750219,0.0,480781.79670235334,477811
1301,1301,1301,43.18280411,54.13684464,73.52100372,3535.533447,3235.512939,4752.857422,1160.290283,15863.263669999998,3569.80542,4112.793945,15926.50391,16657.05469,15319.27051,11718.5332,42.33993529999999,42.07159805,42.54209137,42.84596634,43.67662429999999,39.51851654,56.97088623,43.89160156,43.79692078,44.0580864,43.2701683,0,1.3665123126450496,54.112781188187526,0.0,479547.68565306696,478595
1302,1302,1302,45.77274323,54.08685303,73.48833466,3376.535889,3234.147949,4779.1728520000015,1133.873901,15992.2041,3594.593506,4114.481445,15517.97754,16693.14063,15171.3457,11727.87793,42.35992813,42.08959579,42.59011459,42.37591934,43.67061996,40.72658920000001,56.93888855,43.61161423,43.79092026,44.03409576,43.25217438,0,2.3200129017545272,52.93175667376373,1.0,473596.3571451945,479295
1303,1303,1303,46.38290405,54.03686142,73.44972992,3217.53833,3232.783203,4805.48877,1107.45752,16121.14453,3619.381836,4116.168945,15109.451169999998,16729.22656,15023.4209,11737.22266,42.37992096,42.10759735,42.63813782,41.90587234,43.66461945,41.93466187,56.90689087,43.33162689,43.78491974,44.01010132,43.23418427,0,9.353053862477031,53.41917831048677,0.0,477056.38374312484,477167
1304,1304,1304,46.31716537,53.986866000000006,73.41112518,3058.540771,3231.418213,4831.804199,1081.041016,16250.08594,3644.170166,4117.856934,14700.923830000002,16765.3125,14875.49609,11746.56738,42.39991379,42.12559509,42.68616104,41.43582153,43.65861893,43.14273453,56.87488937,43.05163956,43.77891922,43.98610687,43.21619034,0,0.0,53.55718466027342,0.0,476653.5859030679,475017
1305,1305,1305,46.38280487,53.93687439,73.37252045,2899.543213,3235.55835,4858.119629,1054.624634,16379.02637,3668.958496,4119.544434,14292.39746,16801.39844,14727.57129,11755.91113,42.41990662,42.14359665,42.73418427,40.96577454,43.65261459,44.35080719,56.84289169,42.77164841,43.77291870000001,43.96211243,43.19819641,0,0.0,53.78638612987304,0.0,475951.2285227987,472407
1306,1306,1306,46.44142151,53.97100067,73.33391571,2740.545654,3239.732178,4842.635742,1024.545044,16139.53223,3627.786133,4119.707031,13899.97656,16555.67773,14447.60547,11579.8252,42.43000031,42.17964172,42.7997818,40.90904999,43.64323044,45.0092926,56.83835983,42.80529785,43.7946434,43.74490738,43.21614075,0,0.24372008743296547,54.07325128018083,0.0,471802.76620486716,469793
1307,1307,1307,46.49144363,54.04799271,73.32800293,2581.548096,1766.003662,4816.509277,993.2070313,15615.62598,3567.886719,4117.830078,13535.89844,15777.21777,13899.048830000002,11101.87793,42.43000031,42.22565460000001,42.88581085,41.4390564,43.6312294,44.98529434,56.85235214,43.11730194,43.84264755,43.33073044,43.26416779,0,0.0,54.09551891866538,0.0,467483.8028178679,467179
1308,1308,1308,46.54146576,54.12498474,73.32800293,2422.550537,285.9420776,4790.382813,961.8689575,15091.71875,3507.987061,4115.9536130000015,13171.82129,14998.75586,13350.49316,10623.93164,42.43000031,42.27166748,42.97183609,41.96906281,43.61922836,44.96129227,56.86634827,43.42930603,43.89064789,42.9165535,43.31219101,0,0.0,54.02090138066298,0.0,464415.3390725742,464565
1309,1309,1309,46.59148788,54.20197678,73.32800293,2263.552979,140.9645081,4764.256348,930.5308838,14567.8125,3448.087646,4114.0771479999985,12807.74316,14220.294919999998,12801.93652,10145.98438,42.43000031,42.31767654,43.05786514,42.4990654,43.60722733,44.93729019,56.88034439,43.74131012,43.93865204,42.50237656,43.36021805,0,0.0,53.98434463347739,0.0,459010.46818820224,461951
1310,1310,1310,46.51703644,54.27896881,73.32800293,2104.55542,0.63150847,4738.130371,899.1928101,14043.90527,3388.187988,4112.200684,12443.66504,13441.83398,12253.37988,9668.037109,42.43000031,42.36368942,43.14389038,43.02907181,43.59522629,44.91328812,56.89433670000001,44.05331039,43.98665619,42.08819962,43.40824127,0,0.0,53.092893667018174,1.0,454610.8804920563,459337
1311,1311,1311,46.41721344,54.35596085,73.32800293,1948.049927,0.0,4309.769043,906.4205322,13663.91016,3370.886475,4110.322754,12097.8877,12922.66602,11929.60645,9364.512695,42.3655777,42.4097023,43.17886734,43.35735703,43.58548737,45.11515427,56.90357208,44.00506592,44.02951431,41.86707306,43.44312668,0,18.94021627653619,53.889523096124904,0.0,447719.57786936616,456723
1312,1312,1312,46.23414993,54.43295670000001,73.27556609999998,1792.055176,0.0,3779.041016,926.7503662,13394.97852,3365.529785,4108.442871,11784.09082,12894.22168,12063.52148,9344.889648,42.23557281,42.45571518,43.15488052,43.3993454,43.57748795,45.59718704,56.9095726,43.63715744,44.06750107,41.84108353,43.46712494,0,2.945582782085772,53.75765137425536,0.0,445739.28264555556,448166
1313,1313,1313,45.9928627,54.50994873,73.21357727,1636.060303,0.0,3248.3127440000007,947.0802612,13126.04688,3360.17334,4106.5634770000015,11470.29395,12865.77637,12197.43555,9325.266602,42.10556412,42.50172806,43.13089371,43.44133377,43.56948853,46.079216,56.91557312,43.26925278,44.10549164,41.81509018,43.4911232,0,2.617685370326466,53.628590346886185,0.0,443253.4795864569,439865
1314,1314,1314,45.74318695,54.58694077,73.15158081,1480.065552,0.0,2717.584717,967.4100952,12857.11523,3354.81665,4104.684082,11156.49609,12837.33105,12331.34961,9305.643555,41.97555542,42.54774094,43.10690689,43.48332214,43.56149292,46.56124878,56.92157364,42.9013443,44.14347839,41.78909683,43.51512146,0,0.7393165140952185,53.475919364388105,0.0,441384.9921039933,457568
1315,1315,1315,45.5344429,54.6639328,73.08958435,1324.070679,0.0,2186.856445,987.7399292,12588.18359,3349.459961,4102.804199,10842.69922,12808.88672,12465.26367,9286.019531,41.84554672,42.59375,43.08292389,43.52531433,43.5534935,47.04327774,56.92757416,42.53343964,44.18146896,41.7631073,43.53912354,0,0.45779555272583394,53.29093653901201,0.0,440046.66413859685,450651
1316,1316,1316,45.33425903,54.74954605,73.02758789,1299.34436,0.0,1997.301758,971.7676392,12446.47949,3325.737793,4096.445801,10772.35742,12767.69531,12528.79785,9279.060547,41.68033981,42.43283463,43.05016327,43.36206818,43.55788422,47.31000137,56.94430161,42.35048294,44.21229172,42.0316658,43.54999924,0,2.987107126075614,52.935700578140356,1.0,439709.39659044606,443551
1317,1317,1317,45.21713638,54.83956909,72.98738861,1301.714233,0.0,1895.120483,943.3795776,12403.46973,3296.827148,4084.113525,11129.29883,12702.47168,12449.37402,9292.823242,41.4793396,42.15894699,43.00715256,42.9060173,43.57188797,47.31000137,56.96829605,42.33248138,44.23628616,42.59978867,43.54999924,0,23.37257008655979,53.06176095816089,0.0,437866.99851817696,436450
1318,1318,1318,45.11724472,54.92959213,72.95117188,1304.084106,0.0,1792.9393309999996,914.9915161,12360.46094,3267.91626,4071.781006,11486.24023,12637.24805,12369.94922,9306.585938,41.27833557,41.88505554,42.96414566,42.44996643,43.58589172,47.31000137,56.9922905,42.31447601,44.26028442,43.16791153,43.54999924,0,4.667815901852872,52.693648274917265,0.0,438821.3153108828,435805
1319,1319,1319,45.09999847,55.01961517,72.91496277,1306.453979,0.0,1690.758057,886.6034546,12317.45117,3239.005615,4059.448486,11843.18164,12572.02441,12290.52539,9320.348633,41.07733536,41.61116791,42.92113876,41.99391556,43.59989548,47.31000137,57.01628876,42.29647064,44.28427887,43.73603439,43.54999924,0,3.796738507857107,52.481827733418285,0.0,438768.9494766195,435271
1320,1320,1320,45.01727295,55.10964203,72.87874603,1308.823853,0.0,1588.576782,858.215332,12274.44238,3210.094727,4047.115967,12200.12207,12506.80078,12211.10156,9334.112305,40.87633514,41.33727646,42.87813187,41.53786087,43.61389542,47.31000137,57.04028320000001,42.27846909,44.30827713,44.30415726,43.54999924,1,3.829495330895032,52.39659130952013,0.0,437917.1960874696,434737
1321,1321,1321,44.83428955,55.13999939,72.84253693,1303.283203,0.0,1643.821289,859.7345581000002,12269.84863,2848.347168,3692.395508,12367.22266,12453.95508,12101.7373,9329.138672,40.67533493,41.12517166,42.83512115,41.42844391,43.62677002,47.2040062,56.77386093,42.30283356,44.32307053,44.63272095,43.54999924,2,5.418627201841431,52.39556213154053,0.0,436412.3347747227,434204
1322,1322,1322,44.63438416,55.13999939,72.79923248,1296.106812,0.0,1739.051514,871.40979,12294.92285,2392.44873,2884.366699,12201.16211,12424.41797,11931.28125,9293.545898,40.4743309,40.94709778,42.79211426,41.81240463,43.63876724,46.96603012,56.30989456,42.36481857,44.32907104,44.71870422,43.54999924,3,7.787740812758754,52.28088604921162,0.0,434561.61762106366,431767
1323,1323,1323,44.59999847,55.13999939,72.7546463,1288.93042,0.0,1834.281738,883.0850220000002,12319.99805,1936.550293,2076.337891,12035.10156,12394.88086,11760.82617,9257.954102,40.27333069,40.76902008,42.74910736,42.19636917,43.65076447,46.72805023,55.84592819,42.4268074,44.33507156,44.8046875,43.54999924,4,11.608164595884546,52.165026261556804,0.0,433106.5652235962,429317
1324,1324,1324,44.35130692,55.13999939,72.71006012,1281.7540279999996,0.0,1929.511841,894.7602538999997,12345.07324,1480.651855,1268.309082,11869.04102,12365.34375,11590.37109,9222.361328,40.07233047,40.59094238,42.70609665,42.5803299,43.66276169,46.49007416,55.38196182,42.48879623,44.34107208,44.89067078,43.54999924,0,14.236912095198129,51.98318241577009,1.0,433399.93149666296,429797
1325,1325,1325,44.54777908,55.13999939,72.66547394,1274.577637,0.0,2024.742065,906.4354858,12370.14746,1024.753418,460.2802429,11702.98047,12335.80566,11419.91504,9186.768555,39.87133026,40.4128685,42.66308975,42.96429443,43.67475891,46.25209808,54.91799545,42.55078506,44.3470726,44.97665405,43.54999924,0,14.852727803062173,51.988263815231264,0.0,432217.0970924529,430296
1326,1326,1326,44.68283081,55.14663315,72.62089539,1333.623413,0.0,2039.617432,913.9301147,12388.39941,913.5456543,0.0,11585.6709,12334.32617,11275.79395,9132.90625,39.71547318,40.25944519,42.61406326,42.54784012,43.68000031,45.97050476,54.45402908,42.13485336,44.35307312,44.35749435,43.55435944,0,4.402913618358026,51.778317351618156,0.0,433335.6064768423,430796
1327,1327,1327,44.61710358,55.15663147,72.61399841,1406.335327,0.0,2033.924561,919.9954834,12401.36035,899.6624145999998,0.0,11553.91113,12385.78906,11185.58105,9049.158203,39.60551453,40.1194725,42.55806351,40.98983002,43.68000031,45.63450241,53.99006271,41.29280472,44.35907364,43.02148056,43.56235886,0,0.05988125459414917,51.66041232122875,0.0,434997.6944725828,438917
1328,1328,1328,44.47568512,55.16662979,72.61399841,1479.047363,0.0,2028.231689,926.0608521,12414.32129,885.7791748,0.0,11522.15039,12437.25195,11095.36816,8965.410156,39.49555206,39.97950363,42.50206375,39.43181992,43.68000031,45.29850006,53.52609634,40.45075607,44.36507416,41.68546677,43.57036209,0,0.6656822932304003,51.62951174389427,0.0,436500.7351383841,443862
1329,1329,1329,44.32572174,55.17662811,72.61399841,1551.759277,0.0,2022.538818,932.1262207,12427.28223,871.8959961000003,0.0,11490.39063,12488.71484,11005.15527,8881.662109,39.38559341,39.83953094,42.446064,37.87380981,43.68000031,44.9624939,53.06212997,39.60870743,44.37107468,40.34945297,43.57836151,0,0.0,51.65853363539473,0.0,438262.1072472278,441419
1330,1330,1330,44.46567154,55.18663025,72.61399841,1624.471313,0.0,2016.846069,938.1915894,12440.24316,858.0127562999999,0.0,11458.62988,12540.17773,10914.94238,8797.915039,39.27563095,39.69956207,42.39006424,36.31579971,43.68000031,44.62649155,52.59815979,38.76665878,44.3770752,39.01343918,43.58636093,0,0.07676915793858186,51.745151097008815,0.0,440295.0353296893,439944
1331,1331,1331,44.66564941,55.19662857,72.61399841,1769.3024899999998,0.0,2011.442993,939.9172363,12436.34277,855.4102173,0.0,11435.48828,12577.3291,10863.44238,8736.237305,39.33169174,39.56732178,42.34610748,36.05712128,43.68676376,43.84266281,52.24829483,39.08308029,44.38922882,38.6529541,43.59654617,1,7.647466497894323,51.689646456972795,0.0,439827.4409339583,438478
1332,1332,1332,44.94846344,55.20662689,72.58031464,1928.901611,0.0,2006.114746,940.1655884,12419.38379,856.0113525,0.0,11427.46875,12587.50879,10891.73242,8710.9375,39.55774689,39.43931961,42.31610489,37.65130234,43.69876099,42.50023270000001,51.97627258,40.43122864,44.40723038,39.28398895,43.60855103,2,8.787073774830775,51.66361246019467,0.0,437326.3952761796,437011
1333,1333,1333,45.08284378,55.21662521,72.54051208,2088.500732,0.0,2000.786377,940.4138794,12402.4248,856.6125488,0.0,11419.44824,12597.68945,10920.02246,8685.637695,39.78380203,39.31131744,42.28610611,39.2454834,43.71076202,41.15780258,51.70424652,41.77937698,44.42523193,39.91502762,43.62055206,0,2.561834506486946,51.88622925659338,0.0,435742.6771058792,434222
1334,1334,1334,45.09999847,55.22662735,72.50071716,2248.099854,0.0,1995.458008,940.6622314,12385.46484,857.2136841,0.0,11411.42773,12607.86914,10948.3125,8660.338867,40.00985718,39.18331528,42.25610352,40.83966446,43.72276306,39.81537247,51.43222427,43.12752533,44.44323349,40.54606247,43.63255692,0,0.271846758585216,52.19443372401169,0.0,433823.4306042892,434771
1335,1335,1335,45.18295670000001,55.23662567,72.46092224,2407.698975,0.0,1990.129639,940.9105835,12368.50586,857.8148804,0.0,11403.4082,12618.0498,10976.60352,8635.039063,40.23591232,39.05531693,42.22610474,42.43384171,43.73476028,38.47294617,51.16019821,44.47567368,44.46123505,41.17710114,43.64455795,1,7.760104582163656,52.43258233375148,0.0,431570.44772809313,435346
1336,1336,1336,45.28295135,55.24000168,72.42111969,2443.943115,0.0,1981.665283,941.1588745,12358.8457,1187.048218,0.0,11285.07227,12678.79492,10933.13184,8604.675781,40.46196365,38.95056534,42.19332886,43.09387207,43.73662186,38.40799713,50.88817596,44.89715576,44.46692276,41.80813599,43.65983963,2,16.051552685940106,52.3224412631436,0.0,430229.8369446125,435921
1337,1337,1337,45.0515213,55.24000168,72.41500092,2454.607666,0.0,1972.394775,941.4072266,12354.84473,1608.891724,0.0,10973.23438,12834.81641,10742.97949,8566.03125,40.6880188,38.85855865,42.15733719,42.42490005,43.73061752,39.92624664,50.6161499,44.49517059,44.46092224,42.43917465,43.67784119,3,16.832744810095118,52.32440524241535,0.0,430095.8246145118,436496
1338,1338,1338,45.66326141,55.24000168,72.41500092,2465.272217,0.0,1963.124268,941.6555176,12350.84375,2030.735229,0.0,10661.39746,12990.83691,10552.82715,8527.386719,40.91407394,38.76655579,42.12134552,41.75593185,43.724617,41.44449234,50.34412766,44.09318924,44.45492172,43.0702095,43.69583893,4,13.709944950330463,52.27868424041712,0.0,431275.79324448283,437692
1339,1339,1339,46.54618454,55.24000168,72.41500092,2475.936768,0.0,1953.853638,941.9038696,12346.84375,2452.578613,0.0,10349.56055,13146.8584,10362.67578,8488.742188,41.14012909,38.67454910000001,42.08535385,41.08695984,43.71861649,42.96274185,50.07210159,43.69120407,44.44892120000001,43.70124817,43.71383667,0,10.566191816513085,52.10462052402839,0.0,434903.2955988979,438892
1340,1340,1340,46.74144363,55.24000168,72.41500092,2486.601318,0.0,1944.58313,942.1521606,12342.84277,2874.4221190000007,0.0,10037.72363,13302.87891,10172.52344,8450.097656,41.36618423,38.58254242,42.04936218,40.41799164,43.71261215,44.48099136,49.80007935,43.2892189,44.44292068,44.33228302,43.73183823,0,0.28995626694364063,52.278491722490614,0.0,437418.33522068674,437218
1341,1341,1341,46.79142761,55.28772736,72.41500092,2486.8833010000008,0.0,1985.59668,918.7835083,12332.60059,2894.857178,0.0,9758.119141,13417.18359,10031.83203,8431.835938,41.52567673,38.49829865,42.02445602,39.74902344,43.70999908,45.10176468,49.56613541,43.33182526,44.44307709,44.68972015,43.7432785,0,0.0032081165170083636,52.3866867370936,0.0,437972.6993269983,439577
1342,1342,1342,46.96592712,55.35971832,72.38656616,2485.016602,0.0,2039.514404,887.4125366000002,12317.54199,2802.710938,0.0,9535.364258,13452.451169999998,9991.614258,8446.97168,41.61767197,38.41830444,42.0124588,39.08005142,43.70999908,44.61396408,49.35808182,43.76983261,44.44907761,44.76971817,43.74927902,0,0.6227173358523963,52.55475349439938,0.0,437635.9133187108,441980
1343,1343,1343,47.33117676,55.4317131,72.35298157,2483.149902,0.0,2093.432129,856.0415649,12302.48438,2710.564941,0.0,9312.609375,13487.71875,9951.395508,8462.107422,41.70966721,38.33830643,42.00045776,38.41108322,43.70999908,44.12616348,49.15002823,44.20783615,44.45507813,44.84971237,43.75527573,0,0.0,52.859247177149214,1.0,439511.4689601505,460174
1344,1344,1344,47.40000153,55.50370407,72.31939697,2481.283447,0.0,2147.349854,824.6705933,12287.42578,2618.418945,0.0,9089.853516,13522.986330000002,9911.177734,8477.243164,41.80166626,38.25831223,41.98846054,37.74211121,43.70999908,43.63836288,48.94197083,44.64584351,44.46107864,44.92971039,43.76127625,0,18.501669765195864,52.740288682279,0.0,436357.7503689148,432047
1345,1345,1345,47.44147873,55.57569885,72.28581238,2479.416748,0.0,2201.267578,793.2996216,12272.36719,2526.272705,0.0,8867.098633,13558.25391,9870.958984,8492.378906,41.8936615,38.17831421,41.9764595,37.07314301,43.70999908,43.15055847,48.73391724,45.08384705,44.46707916,45.00970459,43.76727676,0,0.0,53.03874908087833,0.0,437018.8327104402,425064
1346,1346,1346,47.49149323,55.59999847,72.25222778,2385.0896,0.0,2237.303467,810.237915,12275.98145,2466.3125,0.0,8782.125,13547.06348,9829.222656,8512.305664,41.93702316,38.08280182,41.97000122,37.21200562,43.71676254,42.6822319,48.57006073,45.28364944,44.47923279,44.70464325,43.7798233,0,0.0,53.21330606517061,0.0,436144.61962116236,424305
1347,1347,1347,47.41716385,55.59999847,72.24700165,2271.878418,0.0,2268.744629,843.5871582000002,12294.03613,2415.459473,0.0,8940.648438,13448.27344,9784.405273,8540.066406,41.93102264,37.97879028,41.97000122,38.502285,43.72875977,42.23815918,48.43608093,45.27165222,44.49723434,44.00878525,43.79782486,0,0.13235975938710354,53.403753379948895,0.0,434657.63777096785,426903
1348,1348,1348,47.56583786,55.59999847,72.24700165,2158.667236,0.0,2300.185791,876.9363402999999,12312.0918,2364.606445,0.0,9099.172852,13349.48242,9739.587891,8567.826172,41.92502594,37.87477875,41.97000122,39.79256439,43.74075699,41.79408646,48.30210114,45.259655,44.5152359,43.31292725,43.81583023,0,1.4405946953750046,53.67115663764376,0.0,433420.520113322,429526
1349,1349,1349,46.604702,55.59999847,72.24700165,2045.456177,0.0,2331.626953,910.2855225,12330.14746,2313.753418,0.0,9257.696289,13250.69141,9694.771484,8595.585938,41.91902542,37.77076721,41.97000122,41.08284378,43.75275421,41.35001373,48.16811752,45.24765778,44.53324127,42.61706924,43.83383179,0,6.064506618546364,53.6659277339712,0.0,431746.1572654819,432150
1350,1350,1350,46.06814575,55.59999847,72.24700165,1932.244995,0.0,2363.068115,943.6347656,12348.20313,2262.900391,0.0,9416.220703,13151.90039,9649.954102,8623.34668,41.91302872,37.66675568,41.97000122,42.37312317,43.76475525,40.90594101,48.03413773,45.23566055,44.55124283,41.92121124,43.85183334,0,0.0,53.88564258431431,0.0,431228.29116615985,434773
1351,1351,1351,45.66803741,55.69680023,72.24700165,1830.687012,0.0,2332.720215,953.5390625,12360.04004,2234.711182,0.0,9495.336914,13045.7041,9729.84082,8633.245117,41.82185745,37.5511055,41.95888138,43.0134201,43.76324463,41.0357132,47.91084671,45.2754364,44.57232666,41.88503647,43.86327744,0,0.0,53.85061530114744,0.0,430435.79124984174,432920
